class_label,condition,channel,band,mean_abs_shap,mean_signed_shap,n_subjects
2,SAD,CP2,Delta,0.004901571439424881,0.0044494428980664524,23
2,SAD,CP2,Theta,0.01855077732454067,0.017710249905594118,23
2,SAD,CP2,Alpha,0.01481019737763459,0.005294240560654806,23
2,SAD,CP2,Beta,0.03027545830475974,0.02482821745702779,23
2,SAD,CP2,Gamma,0.03173832190041008,0.029218028082227742,23
2,SAD,P6,Delta,0.0,0.0,23
2,SAD,P6,Theta,0.006415714030659205,0.005527205719326226,23
2,SAD,P6,Alpha,0.0037461514279247122,0.0029400574404942863,23
2,SAD,P6,Beta,0.0,0.0,23
2,SAD,P6,Gamma,0.016178576909666863,0.015582525346317289,23
2,SAD,PO6,Delta,0.0,0.0,23
2,SAD,PO6,Theta,0.0009013185912656298,0.0006611113058880835,23
2,SAD,PO6,Alpha,0.0,0.0,23
2,SAD,PO6,Beta,0.00587836150300517,0.005032580065214425,23
2,SAD,PO6,Gamma,0.012207455181345495,0.011077136033044856,23
2,SAD,CP6,Delta,0.0,0.0,23
2,SAD,CP6,Theta,0.01208400663249829,-0.00441579390641771,23
2,SAD,CP6,Alpha,0.013050845184610112,-0.007898495069541182,23
2,SAD,CP6,Beta,0.028737860317226954,0.0043673803912028155,23
2,SAD,CP6,Gamma,0.010163617467278016,-0.001887737631693044,23
2,SAD,C6,Delta,0.007276907926765565,0.005839312116723489,23
2,SAD,C6,Theta,0.01162335958878582,0.009572254178418447,23
2,SAD,C6,Alpha,0.007829050311076608,0.0064045738297457315,23
2,SAD,C6,Beta,0.05803590367459211,0.05417687987055731,23
2,SAD,C6,Gamma,0.06605654778584555,0.05403732397832895,23
2,SAD,PO8,Delta,0.0032188317017095383,0.002108661413430917,23
2,SAD,PO8,Theta,0.0038668145643226265,0.002518715097203322,23
2,SAD,PO8,Alpha,0.0026270620605805396,0.002036321516959002,23
2,SAD,PO8,Beta,0.00043888263887563347,0.0004388408996651236,23
2,SAD,PO8,Gamma,0.01773415137020471,0.012817637137765268,23
2,SAD,PO7,Delta,0.011312510584200124,0.008786405125829238,23
2,SAD,PO7,Theta,0.014247635348589627,0.013328427637227415,23
2,SAD,PO7,Alpha,0.007839421559586841,0.006860846525426182,23
2,SAD,PO7,Beta,0.05476685811932486,0.045485320679468956,23
2,SAD,PO7,Gamma,0.04599303340620338,0.03728792753750077,23
2,SAD,P5,Delta,0.012935305922372098,0.010298474716412686,23
2,SAD,P5,Theta,0.007160834186847009,0.006835289408034156,23
2,SAD,P5,Alpha,0.001377000577913024,0.001283633293675328,23
2,SAD,P5,Beta,0.003974048522477134,0.0029540536916439126,23
2,SAD,P5,Gamma,0.0,0.0,23
2,SAD,CP5,Delta,0.0036992921054370713,0.0030426767761744674,23
2,SAD,CP5,Theta,0.0,0.0,23
2,SAD,CP5,Alpha,0.0,0.0,23
2,SAD,CP5,Beta,0.0024864403585973817,0.0012568817112021658,23
2,SAD,CP5,Gamma,0.010765268471786927,0.009675941661685575,23
2,SAD,CP1,Delta,0.009279825466234865,0.006289128712508021,23
2,SAD,CP1,Theta,0.017191064925649948,0.0032088810285681017,23
2,SAD,CP1,Alpha,0.0,0.0,23
2,SAD,CP1,Beta,0.0031023519009176093,0.0027034287369270245,23
2,SAD,CP1,Gamma,0.0012674366003070732,0.0009279000362111295,23
2,SAD,C1,Delta,0.006599813655200141,0.005172400959843236,23
2,SAD,C1,Theta,0.0035923798226696678,0.003248534234231613,23
2,SAD,C1,Alpha,0.003001550808012147,0.00041400645380562895,23
2,SAD,C1,Beta,0.0004882867179894827,0.0004508947500050279,23
2,SAD,C1,Gamma,0.03724787881542541,0.03243808135464287,23
2,SAD,C2,Delta,0.0067654880939596665,0.005255953126924019,23
2,SAD,C2,Theta,0.0,0.0,23
2,SAD,C2,Alpha,0.0,0.0,23
2,SAD,C2,Beta,0.0026692038570074565,0.0026692038570074565,23
2,SAD,C2,Gamma,0.0018698987995311052,0.0016959514182918092,23
2,SAD,FC2,Delta,0.010444548094092284,0.0022361435493518404,23
2,SAD,FC2,Theta,0.0,0.0,23
2,SAD,FC2,Alpha,0.007939136378815203,0.0029380843675256316,23
2,SAD,FC2,Beta,0.0091307784812328,-0.00105639625777693,23
2,SAD,FC2,Gamma,0.003990090774438666,0.0028977551266096673,23
2,SAD,FC6,Delta,0.0032722238492599587,0.0032428188221617425,23
2,SAD,FC6,Theta,0.0028323621030079344,0.0027580361188638994,23
2,SAD,FC6,Alpha,0.007950653332333127,0.007688882177977245,23
2,SAD,FC6,Beta,0.0021949500464162513,0.0013731531704388677,23
2,SAD,FC6,Gamma,0.015039454731872287,0.012887685859234251,23
2,SAD,C5,Delta,0.0019519209014486236,0.0016755080995117346,23
2,SAD,C5,Theta,0.006502573441905336,0.0044538245710858786,23
2,SAD,C5,Alpha,0.009336932211637412,0.00876116668265614,23
2,SAD,C5,Beta,0.041839213313139244,0.03882889750577667,23
2,SAD,C5,Gamma,0.02784548698330671,0.02407079730382125,23
2,SAD,FC1,Delta,0.0,0.0,23
2,SAD,FC1,Theta,0.0002951208495696834,0.00024577517755890144,23
2,SAD,FC1,Alpha,0.0019780033357632647,0.0006007197100132478,23
2,SAD,FC1,Beta,0.0004927224948190628,0.0004815732472304179,23
2,SAD,FC1,Gamma,0.005621914616796113,-0.001171010006716819,23
2,SAD,F2,Delta,0.009186822506406686,0.0054298618526811195,23
2,SAD,F2,Theta,0.005324221625928919,0.004476402840126717,23
2,SAD,F2,Alpha,0.00881549461456293,0.0076161323244466885,23
2,SAD,F2,Beta,0.024501299775220964,0.02202653247943338,23
2,SAD,F2,Gamma,0.024964918625128656,0.018632945723239303,23
2,SAD,F6,Delta,0.007297399355665347,0.004423693199877477,23
2,SAD,F6,Theta,0.012565824302002456,0.009951915299698558,23
2,SAD,F6,Alpha,0.002145618234147192,0.002145618234147192,23
2,SAD,F6,Beta,0.05158301748628421,0.038050453541728715,23
2,SAD,F6,Gamma,0.02628997184611418,0.025661810513222433,23
2,SAD,FC5,Delta,0.014478383451780376,0.012986812276013305,23
2,SAD,FC5,Theta,0.022932794819206886,0.02166448286158933,23
2,SAD,FC5,Alpha,0.019925072992383913,0.01601777885798467,23
2,SAD,FC5,Beta,0.09120078806838765,0.08536897277034697,23
2,SAD,FC5,Gamma,0.1098759962287113,0.08961453354918512,23
2,SAD,F1,Delta,0.008277002189545982,0.004663248373935851,23
2,SAD,F1,Theta,0.00452566749976954,0.002760404793475765,23
2,SAD,F1,Alpha,0.003798249739582644,0.003417834975992235,23
2,SAD,F1,Beta,0.0,0.0,23
2,SAD,F1,Gamma,0.005941605201753722,-0.0002918554800074566,23
2,SAD,AF4,Delta,0.0222115578560992,0.02018227365947338,23
2,SAD,AF4,Theta,0.005848216784916848,0.0057883358409943075,23
2,SAD,AF4,Alpha,0.0011560338076486445,0.0009791780334307437,23
2,SAD,AF4,Beta,0.04405083310151041,0.015979675674321684,23
2,SAD,AF4,Gamma,0.047832948361315124,0.03303371343684538,23
2,SAD,AF8,Delta,0.03926771995389696,0.03841618179559014,23
2,SAD,AF8,Theta,0.017724122159041837,0.017509924156153062,23
2,SAD,AF8,Alpha,0.0034065423124293665,0.003074980247970043,23
2,SAD,AF8,Beta,0.06760443464888226,0.06491352292776567,23
2,SAD,AF8,Gamma,0.11384631403869289,0.1083476804125131,23
2,SAD,F5,Delta,0.00794563140232203,0.0032568197255535684,23
2,SAD,F5,Theta,0.005405367792007626,0.003224745125408021,23
2,SAD,F5,Alpha,0.018390116739879128,0.014039450021956027,23
2,SAD,F5,Beta,0.032170375578141085,0.02782298036914514,23
2,SAD,F5,Gamma,0.011817813726048098,0.009280927957544392,23
2,SAD,AF7,Delta,0.018225397506054532,0.01505159205766845,23
2,SAD,AF7,Theta,0.0017589634715741884,0.0016971765835131956,23
2,SAD,AF7,Alpha,0.007264333371886409,0.005533369192319874,23
2,SAD,AF7,Beta,0.013565873196240624,0.01158643230816222,23
2,SAD,AF7,Gamma,0.017564468842512178,0.00984014328456072,23
2,SAD,AF3,Delta,0.0,0.0,23
2,SAD,AF3,Theta,0.010385105083545423,0.0052266762025479025,23
2,SAD,AF3,Alpha,0.004250697334062776,0.003192976958957434,23
2,SAD,AF3,Beta,0.03896799263834011,0.01978752961155873,23
2,SAD,AF3,Gamma,0.05461295503963482,0.038850948651540304,23
2,SAD,Fpz,Delta,0.036974866177134524,0.03059381450013168,23
2,SAD,Fpz,Theta,0.035343996558316396,0.031650675187544615,23
2,SAD,Fpz,Alpha,0.021815333902124173,0.02030209018904331,23
2,SAD,Fpz,Beta,0.03841674147997145,0.03347060545414922,23
2,SAD,Fpz,Gamma,0.0804707795706887,0.06457613854108488,23
