rank,subject_a,subject_b,mode,metric,score_a_to_b,score_b_to_a,compatibility,asymmetry,min_score,max_score,chance_improvement,accuracy_a_to_b,accuracy_b_to_a,f1_macro_a_to_b,f1_macro_b_to_a,rank_score
111,211-000549,211-000553,calibrated,f1_macro,0.2764246835858089,0.3548786257597263,0.31565165467276757,0.07845394217391738,0.2764246835858089,0.3548786257597263,-0.017681678660565747,0.2884615384615384,0.3741007194244604,0.2764246835858089,0.3548786257597263,0.27642468358580885
112,211-000537,211-000544,calibrated,f1_macro,0.3286551543694401,0.2761856879503938,0.30242042115991696,0.05246946641904632,0.2761856879503938,0.3286551543694401,-0.03091291217341635,0.3666666666666666,0.3129770992366412,0.3286551543694401,0.2761856879503938,0.2761856879503938
113,211-000531,211-000547,calibrated,f1_macro,0.2761480807302909,0.3531705079692696,0.31465929434978024,0.07702242723897867,0.2761480807302909,0.3531705079692696,-0.018674038983553076,0.3333333333333333,0.4193548387096774,0.2761480807302909,0.3531705079692696,0.2761480807302909
114,211-000541,211-000547,calibrated,f1_macro,0.2739583924028141,0.2813329620347164,0.27764567721876526,0.007374569631902306,0.2739583924028141,0.2813329620347164,-0.05568765611456805,0.2638888888888889,0.3228346456692913,0.2739583924028141,0.2813329620347164,0.2739583924028141
115,211-000535,211-000555,calibrated,f1_macro,0.2734510211145725,0.3097263764262767,0.2915886987704246,0.03627535531170423,0.2734510211145725,0.3097263764262767,-0.04174463456290872,0.3308270676691729,0.3069306930693069,0.2734510211145725,0.3097263764262767,0.2734510211145725
116,211-000548,211-000552,calibrated,f1_macro,0.3271151821245501,0.2722832722832722,0.2996992272039112,0.05483190984127789,0.2722832722832722,0.3271151821245501,-0.03363410612942214,0.3275862068965517,0.3962264150943396,0.3271151821245501,0.2722832722832722,0.2722832722832722
117,211-000533,211-000554,calibrated,f1_macro,0.27202138480827,0.4564644423170111,0.36424291356264055,0.18444305750874113,0.27202138480827,0.4564644423170111,0.030909580229307232,0.2773722627737226,0.4565217391304347,0.27202138480827,0.4564644423170111,0.27202138480827
118,211-000553,211-000554,calibrated,f1_macro,0.4792485223196833,0.2680150196279228,0.37363177097380307,0.2112335026917605,0.2680150196279228,0.4792485223196833,0.04029843764046975,0.4817518248175182,0.2884615384615384,0.4792485223196833,0.2680150196279228,0.26801501962792285
119,211-000548,211-000555,calibrated,f1_macro,0.3962906413383302,0.2675407417599217,0.3319156915491259,0.1287498995784085,0.2675407417599217,0.3962906413383302,-0.0014176417842073907,0.4736842105263157,0.2641509433962264,0.3962906413383302,0.2675407417599217,0.2675407417599217
120,211-000532,211-000540,calibrated,f1_macro,0.2670940170940171,0.2905628370196292,0.27882842705682315,0.023468819925612117,0.2670940170940171,0.2905628370196292,-0.05450490627651017,0.3137254901960784,0.3194444444444444,0.2670940170940171,0.2905628370196292,0.2670940170940171
121,211-000533,211-000536,calibrated,f1_macro,0.344758064516129,0.2663859649122806,0.3055720147142048,0.07837209960384839,0.2663859649122806,0.344758064516129,-0.027761318619128506,0.4112903225806452,0.3115942028985507,0.344758064516129,0.2663859649122806,0.2663859649122806
122,211-000553,211-000556,calibrated,f1_macro,0.5022591884905024,0.2627685303741641,0.3825138594323333,0.23949065811633835,0.2627685303741641,0.5022591884905024,0.04918052609899998,0.5686274509803921,0.2596153846153846,0.5022591884905024,0.2627685303741641,0.26276853037416414
123,211-000546,211-000557,calibrated,f1_macro,0.2624118300787008,0.3821130225478744,0.3222624263132876,0.1197011924691736,0.2624118300787008,0.3821130225478744,-0.011070907020045706,0.2556390977443609,0.425531914893617,0.2624118300787008,0.3821130225478744,0.26241183007870084
124,211-000545,211-000554,calibrated,f1_macro,0.3612451041022469,0.2623474178403756,0.31179626097131125,0.09889768626187134,0.2623474178403756,0.3612451041022469,-0.02153707236202207,0.4087591240875912,0.2604166666666667,0.3612451041022469,0.2623474178403756,0.2623474178403756
125,211-000543,211-000553,calibrated,f1_macro,0.3587485981506168,0.2591482431862069,0.3089484206684119,0.09960035496440994,0.2591482431862069,0.3587485981506168,-0.024384912664921432,0.3653846153846153,0.2907801418439716,0.3587485981506168,0.2591482431862069,0.2591482431862069
126,211-000533,211-000547,calibrated,f1_macro,0.4056621682390157,0.2590117835847303,0.332336975911873,0.14665038465428537,0.2590117835847303,0.4056621682390157,-0.0009963574214603144,0.4027777777777778,0.2898550724637681,0.4056621682390157,0.2590117835847303,0.2590117835847303
127,211-000536,211-000544,calibrated,f1_macro,0.2577745676337226,0.2709237177322284,0.2643491426829755,0.013149150098505813,0.2577745676337226,0.2709237177322284,-0.06898419065035782,0.3083333333333333,0.2741935483870967,0.2577745676337226,0.2709237177322284,0.2577745676337226
128,211-000533,211-000535,calibrated,f1_macro,0.2558617852735499,0.395982905982906,0.32592234562822797,0.14012112070935606,0.2558617852735499,0.395982905982906,-0.007410987705105343,0.2673267326732673,0.3768115942028985,0.2558617852735499,0.395982905982906,0.25586178527354997
129,211-000545,211-000552,calibrated,f1_macro,0.2540775816712106,0.2556921526088576,0.2548848671400341,0.0016145709376469974,0.2540775816712106,0.2556921526088576,-0.0784484661932992,0.2758620689655172,0.2604166666666667,0.2540775816712106,0.2556921526088576,0.25407758167121064
130,211-000536,211-000537,calibrated,f1_macro,0.2648675662168915,0.253637473012297,0.2592525196145943,0.011230093204594505,0.253637473012297,0.2648675662168915,-0.07408081371873904,0.3358778625954198,0.3064516129032258,0.2648675662168915,0.253637473012297,0.253637473012297
131,211-000541,211-000553,calibrated,f1_macro,0.3100560001922753,0.2535782535782536,0.28181712688526445,0.05647774661402172,0.2535782535782536,0.3100560001922753,-0.05151620644806887,0.3076923076923077,0.2834645669291338,0.3100560001922753,0.2535782535782536,0.2535782535782536
132,211-000537,211-000549,calibrated,f1_macro,0.3595694884233202,0.2514245014245014,0.3054969949239108,0.1081449869988188,0.2514245014245014,0.3595694884233202,-0.027836338409422512,0.39568345323741,0.2748091603053435,0.3595694884233202,0.2514245014245014,0.2514245014245014
133,211-000535,211-000536,calibrated,f1_macro,0.2502521357380161,0.2862474877978754,0.2682498117679457,0.03599535205985932,0.2502521357380161,0.2862474877978754,-0.0650835215653876,0.282258064516129,0.3564356435643564,0.2502521357380161,0.2862474877978754,0.2502521357380161
134,211-000539,211-000552,calibrated,f1_macro,0.3592488874416585,0.2494047619047619,0.3043268246732102,0.1098441255368966,0.2494047619047619,0.3592488874416585,-0.02900650866012311,0.3620689655172414,0.3333333333333333,0.3592488874416585,0.2494047619047619,0.2494047619047619
135,211-000541,211-000556,calibrated,f1_macro,0.24775818920926,0.297385721045984,0.272571955127622,0.049627531836724,0.24775818920926,0.297385721045984,-0.060761378205711314,0.2450980392156862,0.2992125984251969,0.24775818920926,0.297385721045984,0.24775818920926002
136,211-000533,211-000540,calibrated,f1_macro,0.2560711853498275,0.2450994152046783,0.2505853002772529,0.01097177014514919,0.2450994152046783,0.2560711853498275,-0.08274803305608042,0.3235294117647059,0.2753623188405797,0.2560711853498275,0.2450994152046783,0.24509941520467832
137,211-000533,211-000541,calibrated,f1_macro,0.2788677188790375,0.2442645074224021,0.2615661131507198,0.03460321145663539,0.2442645074224021,0.2788677188790375,-0.0717672201826135,0.3228346456692913,0.2463768115942029,0.2788677188790375,0.2442645074224021,0.24426450742240213
138,211-000541,211-000555,calibrated,f1_macro,0.2420797532496144,0.2895360861503351,0.26580791969997475,0.04745633290072071,0.2420797532496144,0.2895360861503351,-0.06752541363335857,0.2481203007518796,0.2755905511811024,0.2420797532496144,0.2895360861503351,0.2420797532496144
139,211-000536,211-000552,calibrated,f1_macro,0.2869835004622715,0.2413640796191132,0.26417379004069236,0.045619420843158315,0.2413640796191132,0.2869835004622715,-0.06915954329264096,0.2844827586206896,0.3548387096774194,0.2869835004622715,0.2413640796191132,0.24136407961911321
140,211-000541,211-000549,calibrated,f1_macro,0.2600247223903137,0.2403651115618661,0.2501949169760899,0.01965961082844761,0.2403651115618661,0.2600247223903137,-0.0831384163572434,0.2589928057553957,0.3070866141732283,0.2600247223903137,0.2403651115618661,0.24036511156186613
141,211-000539,211-000557,calibrated,f1_macro,0.4336540278693772,0.2401910900045228,0.33692255893695,0.19346293786485438,0.2401910900045228,0.4336540278693772,0.003589225603616686,0.4360902255639097,0.3257575757575757,0.4336540278693772,0.2401910900045228,0.24019109000452282
142,211-000536,211-000549,calibrated,f1_macro,0.3479827824756407,0.2401709401709401,0.29407686132329036,0.10781184230470059,0.2401709401709401,0.3479827824756407,-0.03925647201004295,0.39568345323741,0.2903225806451613,0.3479827824756407,0.2401709401709401,0.24017094017094007
143,211-000540,211-000556,calibrated,f1_macro,0.5675266597867217,0.2396608767576509,0.4035937682721863,0.32786578302907077,0.2396608767576509,0.5675266597867217,0.07026043493885298,0.5882352941176471,0.2450980392156862,0.5675266597867217,0.2396608767576509,0.2396608767576509
144,211-000552,211-000553,calibrated,f1_macro,0.2577928982867349,0.2384222497430045,0.24810757401486971,0.019370648543730412,0.2384222497430045,0.2577928982867349,-0.0852257593184636,0.3557692307692308,0.2586206896551724,0.2577928982867349,0.2384222497430045,0.23842224974300452
145,211-000531,211-000532,calibrated,f1_macro,0.238235294117647,0.5276976896167301,0.38296649186718856,0.28946239549908315,0.238235294117647,0.5276976896167301,0.04963315853385525,0.3125,0.6451612903225806,0.238235294117647,0.5276976896167301,0.238235294117647
146,211-000531,211-000545,calibrated,f1_macro,0.2380636604774536,0.2431372549019608,0.2406004576897072,0.005073594424507222,0.2380636604774536,0.2431372549019608,-0.09273287564362612,0.3125,0.3387096774193548,0.2380636604774536,0.2431372549019608,0.2380636604774536
147,211-000541,211-000546,calibrated,f1_macro,0.2379937954756132,0.3895475891570186,0.3137706923163159,0.1515537936814054,0.2379937954756132,0.3895475891570186,-0.019562641017017435,0.2340425531914893,0.3700787401574803,0.2379937954756132,0.3895475891570186,0.23799379547561317
148,211-000544,211-000554,calibrated,f1_macro,0.236878602890812,0.2827695560253699,0.25982407945809094,0.045890953134557905,0.236878602890812,0.2827695560253699,-0.07350925387524238,0.291970802919708,0.3083333333333333,0.236878602890812,0.2827695560253699,0.23687860289081197
149,211-000533,211-000550,calibrated,f1_macro,0.2349732620320855,0.3125097125097125,0.273741487270899,0.077536450477627,0.2349732620320855,0.3125097125097125,-0.05959184606243434,0.2222222222222222,0.3478260869565217,0.2349732620320855,0.3125097125097125,0.23497326203208546
150,211-000532,211-000557,calibrated,f1_macro,0.3050518367591538,0.23375810714312,0.2694049719511369,0.07129372961603381,0.23375810714312,0.3050518367591538,-0.06392836138219643,0.3308270676691729,0.2708333333333333,0.3050518367591538,0.23375810714312,0.23375810714311998
151,211-000532,211-000550,calibrated,f1_macro,0.2336991174200476,0.3019949085522855,0.26784701298616653,0.06829579113223791,0.2336991174200476,0.3019949085522855,-0.06548632034716678,0.2345679012345679,0.3263888888888889,0.2336991174200476,0.3019949085522855,0.23369911742004756
152,211-000536,211-000550,calibrated,f1_macro,0.2311111111111111,0.2463738368910782,0.23874247400109466,0.015262725779967096,0.2311111111111111,0.2463738368910782,-0.09459085933223865,0.2962962962962963,0.3064516129032258,0.2311111111111111,0.2463738368910782,0.2311111111111111
153,211-000532,211-000537,calibrated,f1_macro,0.2972952523514321,0.2308874329958308,0.26409134267363144,0.0664078193556013,0.2308874329958308,0.2972952523514321,-0.06924199065970188,0.3129770992366412,0.2291666666666666,0.2972952523514321,0.2308874329958308,0.23088743299583078
154,211-000536,211-000545,calibrated,f1_macro,0.3283635959797879,0.2302458512376246,0.2793047236087063,0.09811774474216334,0.2302458512376246,0.3283635959797879,-0.05402860972462703,0.3854166666666667,0.2096774193548387,0.3283635959797879,0.2302458512376246,0.23024585123762462
155,211-000549,211-000555,calibrated,f1_macro,0.2282385934634883,0.2392290249433106,0.23373380920339945,0.010990431479822316,0.2282385934634883,0.2392290249433106,-0.09959952412993386,0.3157894736842105,0.2446043165467626,0.2282385934634883,0.2392290249433106,0.2282385934634883
156,211-000536,211-000541,calibrated,f1_macro,0.2387963321709931,0.2281468531468531,0.2334715926589231,0.010649479024140013,0.2281468531468531,0.2387963321709931,-0.09986174067441023,0.2913385826771653,0.2177419354838709,0.2387963321709931,0.2281468531468531,0.22814685314685307
157,211-000532,211-000548,calibrated,f1_macro,0.2280189597262768,0.24634858812074,0.23718377392350842,0.0183296283944632,0.2280189597262768,0.24634858812074,-0.09614955940982489,0.2358490566037736,0.2708333333333333,0.2280189597262768,0.24634858812074,0.22801895972627684
158,211-000543,211-000557,calibrated,f1_macro,0.4912442396313364,0.2255270092226613,0.35838562442699884,0.2657172304086751,0.2255270092226613,0.4912442396313364,0.025052291093665524,0.4962406015037593,0.2198581560283688,0.4912442396313364,0.2255270092226613,0.22552700922266128
159,211-000554,211-000557,calibrated,f1_macro,0.2245296167247386,0.3440516358862064,0.2842906263054725,0.11952201916146782,0.2245296167247386,0.3440516358862064,-0.04904270702786079,0.2330827067669172,0.3576642335766423,0.2245296167247386,0.3440516358862064,0.22452961672473862
160,211-000549,211-000552,calibrated,f1_macro,0.5551894488964823,0.2240162271805274,0.3896028380385048,0.33117322171595487,0.2240162271805274,0.5551894488964823,0.0562695047051715,0.5603448275862069,0.3381294964028777,0.5551894488964823,0.2240162271805274,0.22401622718052738
161,211-000532,211-000544,calibrated,f1_macro,0.2236842105263158,0.3261786600496277,0.27493143528797176,0.10249444952331191,0.2236842105263158,0.3261786600496277,-0.058401898045361555,0.225,0.3541666666666667,0.2236842105263158,0.3261786600496277,0.22368421052631582
162,211-000531,211-000540,calibrated,f1_macro,0.439751552795031,0.2222222222222222,0.3309868875086266,0.21752933057280877,0.2222222222222222,0.439751552795031,-0.002346445824706722,0.5784313725490197,0.3870967741935484,0.439751552795031,0.2222222222222222,0.2222222222222222
163,211-000546,211-000554,calibrated,f1_macro,0.3012012012012012,0.2212756159336864,0.2612384085674438,0.07992558526751481,0.2212756159336864,0.3012012012012012,-0.07209492476588952,0.2992700729927007,0.2340425531914893,0.3012012012012012,0.2212756159336864,0.2212756159336864
164,211-000543,211-000552,calibrated,f1_macro,0.4272637016844196,0.2208823432506342,0.3240730224675269,0.20638135843378538,0.2208823432506342,0.4272637016844196,-0.00926031086580642,0.4396551724137931,0.2836879432624113,0.4272637016844196,0.2208823432506342,0.22088234325063422
165,211-000532,211-000553,calibrated,f1_macro,0.2208333333333333,0.2349537037037037,0.2278935185185185,0.014120370370370394,0.2208333333333333,0.2349537037037037,-0.10543981481481482,0.2307692307692307,0.2638888888888889,0.2208333333333333,0.2349537037037037,0.2208333333333333
166,211-000546,211-000548,calibrated,f1_macro,0.2248802036537885,0.2187063159232431,0.2217932597885158,0.006173887730545391,0.2187063159232431,0.2248802036537885,-0.11154007354481751,0.2830188679245283,0.2482269503546099,0.2248802036537885,0.2187063159232431,0.2187063159232431
167,211-000533,211-000539,calibrated,f1_macro,0.2186034774270068,0.2757898130238556,0.2471966452254312,0.05718633559684877,0.2186034774270068,0.2757898130238556,-0.08613668810790212,0.1969696969696969,0.2753623188405797,0.2186034774270068,0.2757898130238556,0.2186034774270068
168,211-000547,211-000557,calibrated,f1_macro,0.2164259750466647,0.26139119492245,0.23890858498455736,0.044965219875785306,0.2164259750466647,0.26139119492245,-0.09442474834877596,0.2556390977443609,0.2638888888888889,0.2164259750466647,0.26139119492245,0.21642597504666472
169,211-000543,211-000555,calibrated,f1_macro,0.2149077853317726,0.268018208110374,0.2414629967210733,0.053110422778601424,0.2149077853317726,0.268018208110374,-0.09187033661226002,0.2030075187969924,0.2695035460992908,0.2149077853317726,0.268018208110374,0.21490778533177257
170,211-000547,211-000556,calibrated,f1_macro,0.2140612725844462,0.4023708325797311,0.3082160525820887,0.1883095599952849,0.2140612725844462,0.4023708325797311,-0.02511728075124464,0.2352941176470588,0.4027777777777778,0.2140612725844462,0.4023708325797311,0.21406127258444624
171,211-000550,211-000552,calibrated,f1_macro,0.2694444444444444,0.2125141392443157,0.24097929184438005,0.05693030520012868,0.2125141392443157,0.2694444444444444,-0.09235404148895326,0.3189655172413793,0.2345679012345679,0.2694444444444444,0.2125141392443157,0.21251413924431573
172,211-000537,211-000547,calibrated,f1_macro,0.2113205535802748,0.2128851540616246,0.21210285382094968,0.0015646004813497927,0.2113205535802748,0.2128851540616246,-0.12123047951238364,0.2152777777777778,0.2290076335877862,0.2113205535802748,0.2128851540616246,0.2113205535802748
173,211-000533,211-000552,calibrated,f1_macro,0.3211102622867328,0.2088670159733565,0.26498863913004467,0.11224324631337629,0.2088670159733565,0.3211102622867328,-0.06834469420328865,0.3362068965517241,0.3260869565217391,0.3211102622867328,0.2088670159733565,0.20886701597335652
174,211-000537,211-000555,calibrated,f1_macro,0.2087449587449587,0.2506038647342994,0.22967441173962905,0.04185890598934072,0.2087449587449587,0.2506038647342994,-0.10365892159370427,0.1654135338345864,0.2595419847328244,0.2087449587449587,0.2506038647342994,0.2087449587449587
175,211-000537,211-000540,calibrated,f1_macro,0.2074835460375044,0.2655253707990875,0.23650445841829595,0.058041824761583094,0.2074835460375044,0.2655253707990875,-0.09682887491503736,0.2058823529411764,0.2748091603053435,0.2074835460375044,0.2655253707990875,0.2074835460375044
176,211-000536,211-000543,calibrated,f1_macro,0.2063563338821533,0.2250980691347664,0.21572720150845986,0.018741735252613106,0.2063563338821533,0.2250980691347664,-0.11760613182487345,0.2553191489361702,0.2580645161290322,0.2063563338821533,0.2250980691347664,0.2063563338821533
177,211-000535,211-000544,calibrated,f1_macro,0.3613595413595414,0.2058823529411765,0.28362094715035896,0.15547718841836491,0.2058823529411765,0.3613595413595414,-0.049712386182974355,0.375,0.2079207920792079,0.3613595413595414,0.2058823529411765,0.20588235294117652
178,211-000548,211-000550,calibrated,f1_macro,0.2026960448189515,0.2195023752163515,0.2110992100176515,0.016806330397399982,0.2026960448189515,0.2195023752163515,-0.12223412331568181,0.1975308641975308,0.2452830188679245,0.2026960448189515,0.2195023752163515,0.2026960448189515
179,211-000552,211-000556,calibrated,f1_macro,0.2020655590480466,0.3498940932416203,0.27597982614483346,0.1478285341935737,0.2020655590480466,0.3498940932416203,-0.05735350718849985,0.3333333333333333,0.3534482758620689,0.2020655590480466,0.3498940932416203,0.20206555904804663
180,211-000548,211-000549,calibrated,f1_macro,0.2013428633311674,0.438095238095238,0.3197190507132027,0.23675237476407057,0.2013428633311674,0.438095238095238,-0.013614282620130591,0.2517985611510791,0.4716981132075472,0.2013428633311674,0.438095238095238,0.20134286333116744
181,211-000543,211-000548,calibrated,f1_macro,0.3676445359409847,0.1996997537981144,0.2836721448695495,0.16794478214287029,0.1996997537981144,0.3676445359409847,-0.04966118846378381,0.3867924528301887,0.226950354609929,0.3676445359409847,0.1996997537981144,0.19969975379811436
182,211-000549,211-000557,calibrated,f1_macro,0.2237708091366628,0.1976182782495551,0.21069454369310897,0.0261525308871077,0.1976182782495551,0.2237708091366628,-0.12263878964022434,0.2481203007518796,0.2014388489208633,0.2237708091366628,0.1976182782495551,0.19761827824955513
183,211-000535,211-000552,calibrated,f1_macro,0.2529330572808834,0.1974262397991212,0.22517964854000228,0.0555068174817622,0.1974262397991212,0.2529330572808834,-0.10815368479333104,0.2844827586206896,0.2673267326732673,0.2529330572808834,0.1974262397991212,0.19742623979912116
184,211-000531,211-000537,calibrated,f1_macro,0.290883137839012,0.196969696969697,0.2439264174043545,0.093913440869315,0.196969696969697,0.290883137839012,-0.08940691592897881,0.3587786259541984,0.2096774193548387,0.290883137839012,0.196969696969697,0.19696969696969702
185,211-000546,211-000555,calibrated,f1_macro,0.2472751322751323,0.1969040247678018,0.22208957852146705,0.05037110750733048,0.1969040247678018,0.2472751322751323,-0.11124375481186627,0.3308270676691729,0.1985815602836879,0.2472751322751323,0.1969040247678018,0.1969040247678018
186,211-000544,211-000550,calibrated,f1_macro,0.3564027370478984,0.1963772669826882,0.2763900020152933,0.16002547006521017,0.1963772669826882,0.3564027370478984,-0.056943331318040025,0.3950617283950617,0.1916666666666666,0.3564027370478984,0.1963772669826882,0.1963772669826882
187,211-000543,211-000547,calibrated,f1_macro,0.3488894247514937,0.1952107279693486,0.27205007636042117,0.1536786967821451,0.1952107279693486,0.3488894247514937,-0.06128325697291215,0.3611111111111111,0.2198581560283688,0.3488894247514937,0.1952107279693486,0.19521072796934863
188,211-000532,211-000556,calibrated,f1_macro,0.1949509116409537,0.2863136666211769,0.24063228913106532,0.0913627549802232,0.1949509116409537,0.2863136666211769,-0.09270104420226799,0.1764705882352941,0.2847222222222222,0.1949509116409537,0.2863136666211769,0.19495091164095374
189,211-000552,211-000557,calibrated,f1_macro,0.3632260451350351,0.1948529411764706,0.2790394931557528,0.1683731039585645,0.1948529411764706,0.3632260451350351,-0.05429384017758049,0.4210526315789473,0.2241379310344827,0.3632260451350351,0.1948529411764706,0.19485294117647056
190,211-000544,211-000549,calibrated,f1_macro,0.190631309275377,0.2261447671062156,0.2083880381907963,0.03551345783083859,0.190631309275377,0.2261447671062156,-0.12494529514253702,0.1942446043165467,0.25,0.190631309275377,0.2261447671062156,0.190631309275377
191,211-000544,211-000556,calibrated,f1_macro,0.1894736842105263,0.3259259259259259,0.2576998050682261,0.1364522417153996,0.1894736842105263,0.3259259259259259,-0.07563352826510722,0.2647058823529412,0.3333333333333333,0.1894736842105263,0.3259259259259259,0.1894736842105263
192,211-000537,211-000556,calibrated,f1_macro,0.1884057971014492,0.2598636303455581,0.22413471372350363,0.0714578332441089,0.1884057971014492,0.2598636303455581,-0.10919861960982968,0.2549019607843137,0.2671755725190839,0.1884057971014492,0.2598636303455581,0.18840579710144917
193,211-000535,211-000548,calibrated,f1_macro,0.3629450652706467,0.1861165875623707,0.2745308264165087,0.17682847770827598,0.1861165875623707,0.3629450652706467,-0.05880250691682459,0.3962264150943396,0.1683168316831683,0.3629450652706467,0.1861165875623707,0.18611658756237073
194,211-000531,211-000554,calibrated,f1_macro,0.1859143942477275,0.5160446570972886,0.35097952567250806,0.33013026284956115,0.1859143942477275,0.5160446570972886,0.01764619233917475,0.2262773722627737,0.5161290322580645,0.1859143942477275,0.5160446570972886,0.1859143942477275
195,211-000531,211-000548,calibrated,f1_macro,0.3402679071370116,0.1835897435897436,0.2619288253633776,0.15667816354726802,0.1835897435897436,0.3402679071370116,-0.07140450796995573,0.4339622641509434,0.1612903225806451,0.3402679071370116,0.1835897435897436,0.18358974358974356
196,211-000532,211-000554,calibrated,f1_macro,0.2184162655260417,0.1810748174384537,0.1997455414822477,0.03734144808758802,0.1810748174384537,0.2184162655260417,-0.1335877918510856,0.218978102189781,0.1805555555555555,0.2184162655260417,0.1810748174384537,0.18107481743845372
197,211-000533,211-000549,calibrated,f1_macro,0.1804809079475062,0.2069534786412568,0.1937171932943815,0.026472570693750586,0.1804809079475062,0.2069534786412568,-0.1396161400389518,0.1870503597122302,0.2028985507246377,0.1804809079475062,0.2069534786412568,0.1804809079475062
198,211-000544,211-000553,calibrated,f1_macro,0.1857928166566977,0.179020979020979,0.18240689783883834,0.006771837635718703,0.179020979020979,0.1857928166566977,-0.15092643549449497,0.1923076923076923,0.2,0.1857928166566977,0.179020979020979,0.179020979020979
199,211-000531,211-000553,calibrated,f1_macro,0.1768309663046504,0.2805555555555555,0.22869326093010295,0.10372458925090511,0.1768309663046504,0.2805555555555555,-0.10464007240323037,0.2596153846153846,0.3709677419354839,0.1768309663046504,0.2805555555555555,0.1768309663046504
200,211-000536,211-000547,calibrated,f1_macro,0.1759259259259259,0.4089800360986801,0.292452981012303,0.2330541101727542,0.1759259259259259,0.4089800360986801,-0.04088035232103032,0.1944444444444444,0.3870967741935484,0.1759259259259259,0.4089800360986801,0.17592592592592587
201,211-000537,211-000552,calibrated,f1_macro,0.3965020063368714,0.1758333333333333,0.28616766983510233,0.22066867300353807,0.1758333333333333,0.3965020063368714,-0.04716566349823098,0.4482758620689655,0.3053435114503817,0.3965020063368714,0.1758333333333333,0.17583333333333329
202,211-000552,211-000555,calibrated,f1_macro,0.1982444465570237,0.1742424242424242,0.18624343539972393,0.024002022314599497,0.1742424242424242,0.1982444465570237,-0.14708989793360938,0.3308270676691729,0.1810344827586207,0.1982444465570237,0.1742424242424242,0.1742424242424242
203,211-000547,211-000554,calibrated,f1_macro,0.1736263736263736,0.2567579079206986,0.2151921407735361,0.08313153429432499,0.1736263736263736,0.2567579079206986,-0.11814119255979721,0.1897810218978102,0.2638888888888889,0.1736263736263736,0.2567579079206986,0.17362637362637362
204,211-000537,211-000543,calibrated,f1_macro,0.306986047327832,0.1734253400920067,0.24020569370991934,0.13356070723582533,0.1734253400920067,0.306986047327832,-0.09312763962341397,0.3404255319148936,0.1908396946564885,0.306986047327832,0.1734253400920067,0.17342534009200666
205,211-000546,211-000550,calibrated,f1_macro,0.1709488923774638,0.1785858585858586,0.1747673754816612,0.0076369662083947965,0.1709488923774638,0.1785858585858586,-0.1585659578516721,0.1728395061728395,0.2127659574468085,0.1709488923774638,0.1785858585858586,0.1709488923774638
206,211-000544,211-000545,calibrated,f1_macro,0.1682193232506184,0.2792188449485862,0.22371908409960228,0.11099952169796778,0.1682193232506184,0.2792188449485862,-0.10961424923373103,0.1666666666666666,0.2833333333333333,0.1682193232506184,0.2792188449485862,0.1682193232506184
207,211-000541,211-000552,calibrated,f1_macro,0.1950018022347711,0.1677148846960167,0.1813583434653939,0.027286917538754396,0.1677148846960167,0.1950018022347711,-0.15197498986793942,0.2068965517241379,0.3149606299212598,0.1950018022347711,0.1677148846960167,0.1677148846960167
208,211-000535,211-000547,calibrated,f1_macro,0.1870851370851371,0.1658456486042692,0.17646539284470314,0.021239488480867902,0.1658456486042692,0.1870851370851371,-0.15686794048863018,0.2083333333333333,0.1683168316831683,0.1870851370851371,0.1658456486042692,0.1658456486042692
209,211-000537,211-000546,calibrated,f1_macro,0.1646069237722621,0.2865765987062965,0.2255917612392793,0.12196967493403438,0.1646069237722621,0.2865765987062965,-0.10774157209405402,0.1773049645390071,0.2900763358778626,0.1646069237722621,0.2865765987062965,0.1646069237722621
210,211-000533,211-000545,calibrated,f1_macro,0.2932216298552932,0.1638006142215922,0.2285111220384427,0.129421015633701,0.1638006142215922,0.2932216298552932,-0.10482221129489061,0.3541666666666667,0.1884057971014492,0.2932216298552932,0.1638006142215922,0.1638006142215922
211,211-000536,211-000554,calibrated,f1_macro,0.1631974221044151,0.2311827956989247,0.19719010890166988,0.0679853735945096,0.1631974221044151,0.2311827956989247,-0.13614322443166343,0.2043795620437956,0.2580645161290322,0.1631974221044151,0.2311827956989247,0.16319742210441507
212,211-000531,211-000555,calibrated,f1_macro,0.1899773005063733,0.1613308223477715,0.1756540614270724,0.0286464781586018,0.1613308223477715,0.1899773005063733,-0.1576792719062609,0.2857142857142857,0.2096774193548387,0.1899773005063733,0.1613308223477715,0.16133082234777152
213,211-000547,211-000552,calibrated,f1_macro,0.2314035346822232,0.1609978694311063,0.19620070205666473,0.07040566525111688,0.1609978694311063,0.2314035346822232,-0.13713263127666858,0.2672413793103448,0.2291666666666666,0.2314035346822232,0.1609978694311063,0.16099786943110628
214,211-000544,211-000557,calibrated,f1_macro,0.3546216507024959,0.1601210034944974,0.25737132709849664,0.1945006472079985,0.1601210034944974,0.3546216507024959,-0.07596200623483668,0.3533834586466165,0.1583333333333333,0.3546216507024959,0.1601210034944974,0.16012100349449737
215,211-000548,211-000553,calibrated,f1_macro,0.1596394473106801,0.4150850530841755,0.2873622501974278,0.2554456057734954,0.1596394473106801,0.4150850530841755,-0.04597108313590553,0.173076923076923,0.4716981132075472,0.1596394473106801,0.4150850530841755,0.15963944731068008
216,211-000531,211-000549,calibrated,f1_macro,0.2257495590828924,0.1594319131161236,0.192590736099508,0.06631764596676881,0.1594319131161236,0.2257495590828924,-0.14074259723382532,0.2877697841726618,0.1612903225806451,0.2257495590828924,0.1594319131161236,0.1594319131161236
