mode,model_subject,predict_subject,accuracy,f1_macro,n_train,n_predict,model_solver,train_joy,train_neutro,train_sad,predict_joy,predict_neutro,predict_sad
calibrated,211-000545,211-000556,0.5392156862745098,0.46848265365034375,96,102,lsqr_auto,44,23,29,39,36,27
strict,211-000545,211-000557,0.3233082706766917,0.16287878787878787,96,133,lsqr_auto,44,23,29,45,43,45
calibrated,211-000545,211-000557,0.45864661654135336,0.41382027889037226,96,133,lsqr_auto,44,23,29,45,43,45
strict,211-000546,211-000531,0.11290322580645161,0.08187134502923976,141,62,lsqr_auto,48,47,46,35,18,9
calibrated,211-000546,211-000531,0.45161290322580644,0.34722222222222227,141,62,lsqr_auto,48,47,46,35,18,9
strict,211-000546,211-000532,0.4305555555555556,0.34721773759552255,141,144,lsqr_auto,48,47,46,49,47,48
calibrated,211-000546,211-000532,0.3402777777777778,0.32749446810687743,141,144,lsqr_auto,48,47,46,49,47,48
strict,211-000546,211-000533,0.34782608695652173,0.17204301075268816,141,138,lsqr_auto,48,47,46,45,45,48
calibrated,211-000546,211-000533,0.37681159420289856,0.32288036059049235,141,138,lsqr_auto,48,47,46,45,45,48
strict,211-000546,211-000535,0.22772277227722773,0.12365591397849462,141,101,lsqr_auto,48,47,46,45,28,28
calibrated,211-000546,211-000535,0.4158415841584158,0.3658170914542729,141,101,lsqr_auto,48,47,46,45,28,28
strict,211-000546,211-000536,0.3467741935483871,0.3295229577660461,141,124,lsqr_auto,48,47,46,47,46,31
calibrated,211-000546,211-000536,0.43548387096774194,0.38444170771756975,141,124,lsqr_auto,48,47,46,47,46,31
strict,211-000546,211-000537,0.20610687022900764,0.19794927145169994,141,131,lsqr_auto,48,47,46,42,42,47
calibrated,211-000546,211-000537,0.2900763358778626,0.28657659870629654,141,131,lsqr_auto,48,47,46,42,42,47
strict,211-000546,211-000539,0.3787878787878788,0.295970695970696,141,132,lsqr_auto,48,47,46,49,44,39
calibrated,211-000546,211-000539,0.3181818181818182,0.2838476024916703,141,132,lsqr_auto,48,47,46,49,44,39
strict,211-000546,211-000540,0.4803921568627451,0.2163355408388521,141,102,lsqr_auto,48,47,46,49,33,20
calibrated,211-000546,211-000540,0.46078431372549017,0.47719440244752925,141,102,lsqr_auto,48,47,46,49,33,20
strict,211-000546,211-000541,0.48031496062992124,0.43906485671191553,141,127,lsqr_auto,48,47,46,41,40,46
calibrated,211-000546,211-000541,0.3700787401574803,0.38954758915701865,141,127,lsqr_auto,48,47,46,41,40,46
strict,211-000546,211-000543,0.3333333333333333,0.16666666666666666,141,141,lsqr_auto,48,47,46,49,45,47
calibrated,211-000546,211-000543,0.3475177304964539,0.3227323358902306,141,141,lsqr_auto,48,47,46,49,45,47
strict,211-000546,211-000544,0.38333333333333336,0.18473895582329317,141,120,lsqr_auto,48,47,46,27,46,47
calibrated,211-000546,211-000544,0.575,0.5907336533471718,141,120,lsqr_auto,48,47,46,27,46,47
strict,211-000546,211-000545,0.4895833333333333,0.4117964693665628,141,96,lsqr_auto,48,47,46,44,23,29
calibrated,211-000546,211-000545,0.6666666666666666,0.6663860830527497,141,96,lsqr_auto,48,47,46,44,23,29
strict,211-000546,211-000547,0.3263888888888889,0.16491228070175437,141,144,lsqr_auto,48,47,46,49,47,48
calibrated,211-000546,211-000547,0.3194444444444444,0.3066028621584177,141,144,lsqr_auto,48,47,46,49,47,48
strict,211-000546,211-000548,0.2830188679245283,0.14705882352941177,141,106,lsqr_auto,48,47,46,37,39,30
calibrated,211-000546,211-000548,0.2830188679245283,0.22488020365378855,141,106,lsqr_auto,48,47,46,37,39,30
strict,211-000546,211-000549,0.3381294964028777,0.2933940769841124,141,139,lsqr_auto,48,47,46,46,46,47
calibrated,211-000546,211-000549,0.3381294964028777,0.31939605110336816,141,139,lsqr_auto,48,47,46,46,46,47
strict,211-000546,211-000550,0.024691358024691357,0.016260162601626018,141,81,lsqr_auto,48,47,46,37,14,30
calibrated,211-000546,211-000550,0.1728395061728395,0.1709488923774638,141,81,lsqr_auto,48,47,46,37,14,30
strict,211-000546,211-000552,0.41379310344827586,0.2655122655122655,141,116,lsqr_auto,48,47,46,36,45,35
calibrated,211-000546,211-000552,0.7155172413793104,0.7189478896117998,141,116,lsqr_auto,48,47,46,36,45,35
strict,211-000546,211-000553,0.33653846153846156,0.26330532212885155,141,104,lsqr_auto,48,47,46,38,35,31
calibrated,211-000546,211-000553,0.41346153846153844,0.3978174603174603,141,104,lsqr_auto,48,47,46,38,35,31
strict,211-000546,211-000554,0.32116788321167883,0.16206261510128914,141,137,lsqr_auto,48,47,46,49,44,44
calibrated,211-000546,211-000554,0.29927007299270075,0.3012012012012012,141,137,lsqr_auto,48,47,46,49,44,44
strict,211-000546,211-000555,0.10526315789473684,0.10190921488408337,141,133,lsqr_auto,48,47,46,42,46,45
calibrated,211-000546,211-000555,0.3308270676691729,0.2472751322751323,141,133,lsqr_auto,48,47,46,42,46,45
strict,211-000546,211-000556,0.29411764705882354,0.2564179402657077,141,102,lsqr_auto,48,47,46,39,36,27
calibrated,211-000546,211-000556,0.3137254901960784,0.27933250414593697,141,102,lsqr_auto,48,47,46,39,36,27
strict,211-000546,211-000557,0.3383458646616541,0.1714285714285714,141,133,lsqr_auto,48,47,46,45,43,45
calibrated,211-000546,211-000557,0.2556390977443609,0.26241183007870084,141,133,lsqr_auto,48,47,46,45,43,45
strict,211-000547,211-000531,0.2903225806451613,0.23043478260869565,144,62,lsqr_auto,49,47,48,35,18,9
calibrated,211-000547,211-000531,0.41935483870967744,0.3531705079692696,144,62,lsqr_auto,49,47,48,35,18,9
strict,211-000547,211-000532,0.3958333333333333,0.34811702458761284,144,144,lsqr_auto,49,47,48,49,47,48
calibrated,211-000547,211-000532,0.4583333333333333,0.4587996808350046,144,144,lsqr_auto,49,47,48,49,47,48
strict,211-000547,211-000533,0.35507246376811596,0.18746572659616137,144,138,lsqr_auto,49,47,48,45,45,48
calibrated,211-000547,211-000533,0.2898550724637681,0.25901178358473037,144,138,lsqr_auto,49,47,48,45,45,48
strict,211-000547,211-000535,0.27722772277227725,0.14470284237726097,144,101,lsqr_auto,49,47,48,45,28,28
calibrated,211-000547,211-000535,0.16831683168316833,0.16584564860426929,144,101,lsqr_auto,49,47,48,45,28,28
strict,211-000547,211-000536,0.23387096774193547,0.12719298245614036,144,124,lsqr_auto,49,47,48,47,46,31
calibrated,211-000547,211-000536,0.3870967741935484,0.40898003609868017,144,124,lsqr_auto,49,47,48,47,46,31
strict,211-000547,211-000537,0.35877862595419846,0.18939393939393936,144,131,lsqr_auto,49,47,48,42,42,47
calibrated,211-000547,211-000537,0.22900763358778625,0.21288515406162464,144,131,lsqr_auto,49,47,48,42,42,47
strict,211-000547,211-000539,0.29545454545454547,0.15204678362573099,144,132,lsqr_auto,49,47,48,49,44,39
calibrated,211-000547,211-000539,0.16666666666666666,0.13763769687547647,144,132,lsqr_auto,49,47,48,49,44,39
strict,211-000547,211-000540,0.18627450980392157,0.1046831955922865,144,102,lsqr_auto,49,47,48,49,33,20
calibrated,211-000547,211-000540,0.16666666666666666,0.14505494505494507,144,102,lsqr_auto,49,47,48,49,33,20
strict,211-000547,211-000541,0.3228346456692913,0.3147753297007028,144,127,lsqr_auto,49,47,48,41,40,46
calibrated,211-000547,211-000541,0.3228346456692913,0.2813329620347164,144,127,lsqr_auto,49,47,48,41,40,46
strict,211-000547,211-000543,0.3333333333333333,0.18091074681238617,144,141,lsqr_auto,49,47,48,49,45,47
calibrated,211-000547,211-000543,0.2198581560283688,0.19521072796934866,144,141,lsqr_auto,49,47,48,49,45,47
strict,211-000547,211-000544,0.39166666666666666,0.18762475049900199,144,120,lsqr_auto,49,47,48,27,46,47
calibrated,211-000547,211-000544,0.4,0.34673191904626655,144,120,lsqr_auto,49,47,48,27,46,47
strict,211-000547,211-000545,0.3020833333333333,0.15466666666666667,144,96,lsqr_auto,49,47,48,44,23,29
calibrated,211-000547,211-000545,0.08333333333333333,0.0798394907983949,144,96,lsqr_auto,49,47,48,44,23,29
strict,211-000547,211-000546,0.3262411347517731,0.16399286987522282,144,141,lsqr_auto,49,47,48,48,47,46
calibrated,211-000547,211-000546,0.04964539007092199,0.05239704724495078,144,141,lsqr_auto,49,47,48,48,47,46
strict,211-000547,211-000548,0.2830188679245283,0.14705882352941177,144,106,lsqr_auto,49,47,48,37,39,30
calibrated,211-000547,211-000548,0.37735849056603776,0.3784546495886702,144,106,lsqr_auto,49,47,48,37,39,30
strict,211-000547,211-000549,0.3381294964028777,0.1693693693693694,144,139,lsqr_auto,49,47,48,46,46,47
calibrated,211-000547,211-000549,0.37410071942446044,0.3400321251484042,144,139,lsqr_auto,49,47,48,46,46,47
strict,211-000547,211-000550,0.1728395061728395,0.1352657004830918,144,81,lsqr_auto,49,47,48,37,14,30
calibrated,211-000547,211-000550,0.12345679012345678,0.15873015873015872,144,81,lsqr_auto,49,47,48,37,14,30
strict,211-000547,211-000552,0.4224137931034483,0.38584975988627096,144,116,lsqr_auto,49,47,48,36,45,35
calibrated,211-000547,211-000552,0.2672413793103448,0.23140353468222322,144,116,lsqr_auto,49,47,48,36,45,35
strict,211-000547,211-000553,0.2980769230769231,0.15422885572139303,144,104,lsqr_auto,49,47,48,38,35,31
calibrated,211-000547,211-000553,0.2980769230769231,0.2838512267194739,144,104,lsqr_auto,49,47,48,38,35,31
strict,211-000547,211-000554,0.32116788321167883,0.16206261510128914,144,137,lsqr_auto,49,47,48,49,44,44
calibrated,211-000547,211-000554,0.1897810218978102,0.17362637362637365,144,137,lsqr_auto,49,47,48,49,44,44
strict,211-000547,211-000555,0.3383458646616541,0.16853932584269662,144,133,lsqr_auto,49,47,48,42,46,45
calibrated,211-000547,211-000555,0.7293233082706767,0.7195286195286196,144,133,lsqr_auto,49,47,48,42,46,45
strict,211-000547,211-000556,0.2647058823529412,0.13953488372093023,144,102,lsqr_auto,49,47,48,39,36,27
calibrated,211-000547,211-000556,0.23529411764705882,0.2140612725844462,144,102,lsqr_auto,49,47,48,39,36,27
strict,211-000547,211-000557,0.3383458646616541,0.16853932584269662,144,133,lsqr_auto,49,47,48,45,43,45
calibrated,211-000547,211-000557,0.2556390977443609,0.2164259750466647,144,133,lsqr_auto,49,47,48,45,43,45
strict,211-000548,211-000531,0.5645161290322581,0.24054982817869416,106,62,lsqr_auto,37,39,30,35,18,9
calibrated,211-000548,211-000531,0.16129032258064516,0.1835897435897436,106,62,lsqr_auto,37,39,30,35,18,9
strict,211-000548,211-000532,0.3263888888888889,0.16404886561954626,106,144,lsqr_auto,37,39,30,49,47,48
calibrated,211-000548,211-000532,0.2708333333333333,0.24634858812074004,106,144,lsqr_auto,37,39,30,49,47,48
strict,211-000548,211-000533,0.38405797101449274,0.29264069264069265,106,138,lsqr_auto,37,39,30,45,45,48
calibrated,211-000548,211-000533,0.5434782608695652,0.5297659260281402,106,138,lsqr_auto,37,39,30,45,45,48
strict,211-000548,211-000535,0.27722772277227725,0.14583333333333334,106,101,lsqr_auto,37,39,30,45,28,28
calibrated,211-000548,211-000535,0.16831683168316833,0.1861165875623707,106,101,lsqr_auto,37,39,30,45,28,28
strict,211-000548,211-000536,0.4596774193548387,0.363718820861678,106,124,lsqr_auto,37,39,30,47,46,31
calibrated,211-000548,211-000536,0.2903225806451613,0.2902902902902903,106,124,lsqr_auto,37,39,30,47,46,31
strict,211-000548,211-000537,0.3816793893129771,0.277378261762893,106,131,lsqr_auto,37,39,30,42,42,47
calibrated,211-000548,211-000537,0.3893129770992366,0.31276323017762314,106,131,lsqr_auto,37,39,30,42,42,47
strict,211-000548,211-000539,0.015151515151515152,0.009950248756218905,106,132,lsqr_auto,37,39,30,49,44,39
calibrated,211-000548,211-000539,0.015151515151515152,0.020475760313158686,106,132,lsqr_auto,37,39,30,49,44,39
strict,211-000548,211-000540,0.47058823529411764,0.21333333333333335,106,102,lsqr_auto,37,39,30,49,33,20
calibrated,211-000548,211-000540,0.0392156862745098,0.034074074074074076,106,102,lsqr_auto,37,39,30,49,33,20
strict,211-000548,211-000541,0.36220472440944884,0.31464840964199114,106,127,lsqr_auto,37,39,30,41,40,46
calibrated,211-000548,211-000541,0.4330708661417323,0.3926295416074475,106,127,lsqr_auto,37,39,30,41,40,46
strict,211-000548,211-000543,0.2765957446808511,0.23141421517060434,106,141,lsqr_auto,37,39,30,49,45,47
calibrated,211-000548,211-000543,0.22695035460992907,0.19969975379811444,106,141,lsqr_auto,37,39,30,49,45,47
strict,211-000548,211-000544,0.38333333333333336,0.18585858585858586,106,120,lsqr_auto,37,39,30,27,46,47
calibrated,211-000548,211-000544,0.425,0.4360942760942761,106,120,lsqr_auto,37,39,30,27,46,47
strict,211-000548,211-000545,0.23958333333333334,0.1288515406162465,106,96,lsqr_auto,37,39,30,44,23,29
calibrated,211-000548,211-000545,0.125,0.11073699962588851,106,96,lsqr_auto,37,39,30,44,23,29
strict,211-000548,211-000546,0.2907801418439716,0.21759101233444159,106,141,lsqr_auto,37,39,30,48,47,46
calibrated,211-000548,211-000546,0.24822695035460993,0.2187063159232431,106,141,lsqr_auto,37,39,30,48,47,46
strict,211-000548,211-000547,0.3402777777777778,0.1692573402417962,106,144,lsqr_auto,37,39,30,49,47,48
calibrated,211-000548,211-000547,0.4861111111111111,0.45092728416205646,106,144,lsqr_auto,37,39,30,49,47,48
strict,211-000548,211-000549,0.35251798561151076,0.3302219622026026,106,139,lsqr_auto,37,39,30,46,46,47
calibrated,211-000548,211-000549,0.2517985611510791,0.20134286333116744,106,139,lsqr_auto,37,39,30,46,46,47
strict,211-000548,211-000550,0.2345679012345679,0.2093189964157706,106,81,lsqr_auto,37,39,30,37,14,30
calibrated,211-000548,211-000550,0.19753086419753085,0.20269604481895154,106,81,lsqr_auto,37,39,30,37,14,30
strict,211-000548,211-000552,0.3103448275862069,0.15789473684210525,106,116,lsqr_auto,37,39,30,36,45,35
calibrated,211-000548,211-000552,0.3275862068965517,0.3271151821245501,106,116,lsqr_auto,37,39,30,36,45,35
strict,211-000548,211-000553,0.4230769230769231,0.3319088319088319,106,104,lsqr_auto,37,39,30,38,35,31
calibrated,211-000548,211-000553,0.17307692307692307,0.15963944731068017,106,104,lsqr_auto,37,39,30,38,35,31
strict,211-000548,211-000554,0.35766423357664234,0.17562724014336917,106,137,lsqr_auto,37,39,30,49,44,44
calibrated,211-000548,211-000554,0.1678832116788321,0.13596780942780548,106,137,lsqr_auto,37,39,30,49,44,44
strict,211-000548,211-000555,0.3157894736842105,0.16,106,133,lsqr_auto,37,39,30,42,46,45
calibrated,211-000548,211-000555,0.47368421052631576,0.39629064133833025,106,133,lsqr_auto,37,39,30,42,46,45
strict,211-000548,211-000556,0.37254901960784315,0.18095238095238095,106,102,lsqr_auto,37,39,30,39,36,27
calibrated,211-000548,211-000556,0.19607843137254902,0.14404761904761906,106,102,lsqr_auto,37,39,30,39,36,27
strict,211-000548,211-000557,0.12781954887218044,0.10071154898741104,106,133,lsqr_auto,37,39,30,45,43,45
calibrated,211-000548,211-000557,0.3007518796992481,0.2567747343866747,106,133,lsqr_auto,37,39,30,45,43,45
strict,211-000549,211-000531,0.14516129032258066,0.08450704225352113,139,62,lsqr_auto,46,46,47,35,18,9
calibrated,211-000549,211-000531,0.16129032258064516,0.15943191311612362,139,62,lsqr_auto,46,46,47,35,18,9
strict,211-000549,211-000532,0.375,0.2656926406926407,139,144,lsqr_auto,46,46,47,49,47,48
calibrated,211-000549,211-000532,0.3958333333333333,0.36123498080019817,139,144,lsqr_auto,46,46,47,49,47,48
strict,211-000549,211-000533,0.3115942028985507,0.1601489757914339,139,138,lsqr_auto,46,46,47,45,45,48
calibrated,211-000549,211-000533,0.2028985507246377,0.2069534786412568,139,138,lsqr_auto,46,46,47,45,45,48
strict,211-000549,211-000535,0.27722772277227725,0.14470284237726097,139,101,lsqr_auto,46,46,47,45,28,28
calibrated,211-000549,211-000535,0.2871287128712871,0.2800542740841248,139,101,lsqr_auto,46,46,47,45,28,28
strict,211-000549,211-000536,0.25806451612903225,0.149937237588192,139,124,lsqr_auto,46,46,47,47,46,31
calibrated,211-000549,211-000536,0.2903225806451613,0.24017094017094018,139,124,lsqr_auto,46,46,47,47,46,31
strict,211-000549,211-000537,0.5343511450381679,0.42734612913139447,139,131,lsqr_auto,46,46,47,42,42,47
calibrated,211-000549,211-000537,0.2748091603053435,0.2514245014245014,139,131,lsqr_auto,46,46,47,42,42,47
strict,211-000549,211-000539,0.29545454545454547,0.15476190476190477,139,132,lsqr_auto,46,46,47,49,44,39
calibrated,211-000549,211-000539,0.4166666666666667,0.4263492063492064,139,132,lsqr_auto,46,46,47,49,44,39
strict,211-000549,211-000540,0.3431372549019608,0.28086059190031154,139,102,lsqr_auto,46,46,47,49,33,20
calibrated,211-000549,211-000540,0.45098039215686275,0.421502747345444,139,102,lsqr_auto,46,46,47,49,33,20
strict,211-000549,211-000541,0.36220472440944884,0.1772639691714836,139,127,lsqr_auto,46,46,47,41,40,46
calibrated,211-000549,211-000541,0.30708661417322836,0.24036511156186613,139,127,lsqr_auto,46,46,47,41,40,46
strict,211-000549,211-000543,0.36879432624113473,0.2748815971116067,139,141,lsqr_auto,46,46,47,49,45,47
calibrated,211-000549,211-000543,0.5460992907801419,0.5515011799258751,139,141,lsqr_auto,46,46,47,49,45,47
strict,211-000549,211-000544,0.21666666666666667,0.14267257290513105,139,120,lsqr_auto,46,46,47,27,46,47
calibrated,211-000549,211-000544,0.25,0.22614476710621567,139,120,lsqr_auto,46,46,47,27,46,47
strict,211-000549,211-000545,0.5,0.34074074074074073,139,96,lsqr_auto,46,46,47,44,23,29
calibrated,211-000549,211-000545,0.3645833333333333,0.36846290963938017,139,96,lsqr_auto,46,46,47,44,23,29
strict,211-000549,211-000546,0.6028368794326241,0.5088383838383838,139,141,lsqr_auto,46,46,47,48,47,46
calibrated,211-000549,211-000546,0.2765957446808511,0.3072658111984474,139,141,lsqr_auto,46,46,47,48,47,46
strict,211-000549,211-000547,0.3263888888888889,0.2774028429838289,139,144,lsqr_auto,46,46,47,49,47,48
calibrated,211-000549,211-000547,0.3333333333333333,0.31111599422165254,139,144,lsqr_auto,46,46,47,49,47,48
strict,211-000549,211-000548,0.27358490566037735,0.15718157181571815,139,106,lsqr_auto,46,46,47,37,39,30
calibrated,211-000549,211-000548,0.4716981132075472,0.43809523809523804,139,106,lsqr_auto,46,46,47,37,39,30
strict,211-000549,211-000550,0.4074074074074074,0.2423076923076923,139,81,lsqr_auto,46,46,47,37,14,30
calibrated,211-000549,211-000550,0.30864197530864196,0.322322477378048,139,81,lsqr_auto,46,46,47,37,14,30
strict,211-000549,211-000552,0.603448275862069,0.5046511627906977,139,116,lsqr_auto,46,46,47,36,45,35
calibrated,211-000549,211-000552,0.5603448275862069,0.5551894488964823,139,116,lsqr_auto,46,46,47,36,45,35
strict,211-000549,211-000553,0.2980769230769231,0.15308641975308643,139,104,lsqr_auto,46,46,47,38,35,31
calibrated,211-000549,211-000553,0.28846153846153844,0.2764246835858089,139,104,lsqr_auto,46,46,47,38,35,31
strict,211-000549,211-000554,0.32116788321167883,0.16206261510128914,139,137,lsqr_auto,46,46,47,49,44,44
calibrated,211-000549,211-000554,0.46715328467153283,0.4655646296077116,139,137,lsqr_auto,46,46,47,49,44,44
strict,211-000549,211-000555,0.23308270676691728,0.1435268903623334,139,133,lsqr_auto,46,46,47,42,46,45
calibrated,211-000549,211-000555,0.3157894736842105,0.2282385934634883,139,133,lsqr_auto,46,46,47,42,46,45
strict,211-000549,211-000556,0.27450980392156865,0.15729166666666666,139,102,lsqr_auto,46,46,47,39,36,27
calibrated,211-000549,211-000556,0.5490196078431373,0.5120772946859903,139,102,lsqr_auto,46,46,47,39,36,27
strict,211-000549,211-000557,0.3383458646616541,0.16853932584269662,139,133,lsqr_auto,46,46,47,45,43,45
calibrated,211-000549,211-000557,0.24812030075187969,0.2237708091366628,139,133,lsqr_auto,46,46,47,45,43,45
strict,211-000550,211-000531,0.12903225806451613,0.07619047619047618,81,62,lsqr_auto,37,14,30,35,18,9
calibrated,211-000550,211-000531,0.3870967741935484,0.22499999999999998,81,62,lsqr_auto,37,14,30,35,18,9
strict,211-000550,211-000532,0.3125,0.22386528685548293,81,144,lsqr_auto,37,14,30,49,47,48
calibrated,211-000550,211-000532,0.3263888888888889,0.30199490855228556,81,144,lsqr_auto,37,14,30,49,47,48
strict,211-000550,211-000533,0.391304347826087,0.2984418901660281,81,138,lsqr_auto,37,14,30,45,45,48
calibrated,211-000550,211-000533,0.34782608695652173,0.3125097125097125,81,138,lsqr_auto,37,14,30,45,45,48
strict,211-000550,211-000535,0.3564356435643564,0.254320987654321,81,101,lsqr_auto,37,14,30,45,28,28
calibrated,211-000550,211-000535,0.5346534653465347,0.47378917378917373,81,101,lsqr_auto,37,14,30,45,28,28
strict,211-000550,211-000536,0.3951612903225806,0.2339821051477493,81,124,lsqr_auto,37,14,30,47,46,31
calibrated,211-000550,211-000536,0.3064516129032258,0.24637383689107825,81,124,lsqr_auto,37,14,30,47,46,31
strict,211-000550,211-000537,0.35877862595419846,0.18974630021141647,81,131,lsqr_auto,37,14,30,42,42,47
calibrated,211-000550,211-000537,0.1450381679389313,0.15450488852023378,81,131,lsqr_auto,37,14,30,42,42,47
strict,211-000550,211-000539,0.3712121212121212,0.18047882136279925,81,132,lsqr_auto,37,14,30,49,44,39
calibrated,211-000550,211-000539,0.45454545454545453,0.3849021399595484,81,132,lsqr_auto,37,14,30,49,44,39
strict,211-000550,211-000540,0.49019607843137253,0.25555555555555554,81,102,lsqr_auto,37,14,30,49,33,20
calibrated,211-000550,211-000540,0.5980392156862745,0.49539409259638817,81,102,lsqr_auto,37,14,30,49,33,20
strict,211-000550,211-000541,0.3700787401574803,0.27729011062344394,81,127,lsqr_auto,37,14,30,41,40,46
calibrated,211-000550,211-000541,0.3543307086614173,0.31512113617376775,81,127,lsqr_auto,37,14,30,41,40,46
strict,211-000550,211-000543,0.44680851063829785,0.3536702646095143,81,141,lsqr_auto,37,14,30,49,45,47
calibrated,211-000550,211-000543,0.5673758865248227,0.5090318388564002,81,141,lsqr_auto,37,14,30,49,45,47
strict,211-000550,211-000544,0.4083333333333333,0.22813905930470346,81,120,lsqr_auto,37,14,30,27,46,47
calibrated,211-000550,211-000544,0.19166666666666668,0.1963772669826882,81,120,lsqr_auto,37,14,30,27,46,47
strict,211-000550,211-000545,0.40625,0.3809514609997586,81,96,lsqr_auto,37,14,30,44,23,29
calibrated,211-000550,211-000545,0.5833333333333334,0.48957243274668355,81,96,lsqr_auto,37,14,30,44,23,29
strict,211-000550,211-000546,0.2765957446808511,0.15606060606060607,81,141,lsqr_auto,37,14,30,48,47,46
